CurrentRatio,QuickRatio,CashRatio,P/E ,Earnings Yield ,ROCE ,CASA ,Sector P/E,Status,Level,Rating
1.783580254,0.3114754463,0.8235204113,-2.734416276,-1.98920855,-2.338695965,-2.904082998,1.14052666,Rejected,High,D
-0.9730668881,-1.389711728,2.449439075,-0.8382056135,0.8294069939,-2.172103341,-0.6674443651,1.362073092,Rejected,Low,B
0.6564617886,0.5222858066,-1.07809586,0.3776279961,-0.8344839756,0.2260022114,-0.8678475098,-1.158459159,Accepted,High,D
-0.7948644705,-0.6105450582,0.7559644522,0.3146775298,0.7884374485,-0.29091627,0.425938358,0.2633986255,Rejected,Medium,C
0.2608924623,-0.4114862207,1.195456353,-1.256666302,-0.3919106683,-1.635824757,-1.283447346,0.885614852,Rejected,Medium,A
1.614730236,-0.4940796894,2.59044443,-3.958891757,-1.963390596,-4.310953412,-4.061028594,2.296400699,Rejected,High,C
2.297842071,2.116707257,-1.691496172,-2.189477133,-1.599925524,2.046459259,1.195974018,1.616509935,Rejected,High,C
0.5741287344,0.005609795944,0.4853904446,-1.05420297,-0.66228384,-1.021116737,-1.115750895,0.5108279471,Rejected,High,D
0.06997446428,0.01195517471,0.3083741052,-0.5120451067,0.0473408906,-0.04873872773,0.2538782524,0.6562662833,Rejected,High,A
0.3297795411,0.2447399227,-0.7139019561,0.4704309531,-0.5204686361,0.02964764767,-0.7549724595,-1.028546956,Accepted,Low,A
2.538006503,2.155255754,-1.964504288,-1.988870227,-2.04699523,1.659679804,0.2745545669,0.9059914059,Rejected,Low,B
2.934278666,1.793356146,-1.578071716,-2.21486256,-2.953283083,-0.2089986966,-2.264359913,0.03915685137,Accepted,Medium,B
0.9772792752,-0.1566979686,1.246526736,-2.149043193,-1.150719381,-2.204072646,-2.172406108,1.19593503,Rejected,Low,A
0.447397111,0.3967269316,-1.179147278,0.8452770962,-0.7184278822,0.2140741712,-0.9808476553,-1.626819231,Accepted,Medium,B
-0.2447313378,-0.1510308754,-0.8280015084,1.595474487,-0.1925935337,-0.139708517,-1.101628217,-2.137616383,Accepted,High,C
1.339246782,0.922702678,-1.00599999,-0.7558847446,-1.343439973,0.1930669482,-0.8921516876,-0.2362539854,Accepted,High,C
-0.9897634894,-0.8905039378,1.233346285,0.1687387877,0.946461105,-0.7332302852,0.2664884555,0.5010073786,Rejected,Low,B
0.3202505284,0.4095394245,-0.1594568915,-0.5978182224,-0.0402601699,0.6643411608,0.8440808049,0.8120948402,Rejected,High,C
0.6095936158,0.6333935471,-1.381323781,0.6745609134,-0.7563245353,0.6249711335,-0.5687658366,-1.378269607,Accepted,Medium,B
1.86536944,1.440874792,-1.125157409,-1.703629361,-1.544340314,0.8116531641,-0.09136868566,0.8509696519,Rejected,High,A
2.283935845,1.295605411,-0.850690279,-2.120000353,-2.256312482,-0.4240022177,-1.761324459,0.5027065445,Accepted,Low,D
-0.464799564,0.06189207692,-0.6242233892,1.088070242,0.5166792614,1.002800666,0.9277923493,-0.6844482241,Accepted,Low,D
0.9188820761,0.5046887026,-0.4244954678,-0.7060845685,-0.9666245414,-0.2367313159,-0.9018096538,-0.04060214494,Accepted,Medium,D
-0.1608900818,-0.2421879574,-0.5124110847,1.227479514,-0.2966988784,-0.5446671266,-1.39941717,-1.855416469,Accepted,Medium,D
3.37038531,2.053094059,-1.775548572,-2.587717627,-3.38411961,-0.2559595311,-2.585498008,0.1024193024,Accepted,High,D
-0.1151743803,-0.507562377,1.109626661,-0.7610291848,0.02822304316,-1.226177998,-0.7064394481,0.7291172141,Rejected,Medium,D
0.05969992793,-0.8336843207,2.018262092,-1.681524045,-0.2505877497,-2.466802896,-1.675931738,1.377466343,Rejected,Low,C
1.023406852,0.7522996284,-1.011432217,-0.2959061974,-1.076147133,0.2602266072,-0.7691258996,-0.5468761506,Accepted,High,B
0.4930475328,0.3130542301,0.8047311846,-1.96094792,0.006145000605,0.1724158606,1.10899848,2.422990435,Rejected,High,B
1.095673142,0.6267917868,-0.5749466892,-0.7804320674,-1.151621418,-0.2130910908,-1.041680704,-0.1098608458,Accepted,Medium,B
-0.7960641642,-0.836213516,0.02652927006,1.742018233,0.1665342607,-1.127599518,-1.679390364,-2.176427165,Accepted,Medium,C
-1.795471336,-1.189065631,1.896634359,0.1335021755,2.112599433,-0.01808896759,2.169696607,1.707249271,Rejected,High,C
0.2099240685,-0.5088436454,1.389094761,-1.357711885,-0.3504496273,-1.817932545,-1.354450297,1.012364575,Rejected,Low,A
2.742726545,1.560919496,-1.298539763,-2.147332365,-2.829155915,-0.5369778738,-2.460078593,0.00764045103,Rejected,Low,B
-0.5024308221,-0.1637794612,0.8118532672,-0.6418081499,0.9374956046,0.5810068961,1.831856901,1.71739606,Rejected,Low,B
-2.323128531,-1.529236426,1.594008992,1.420355414,2.353773383,-0.1303302637,1.703950938,0.3347439295,Rejected,Low,B
0.6033522115,0.89498289,-0.5894335558,-0.8968041391,-0.04802533886,1.601147263,1.823771347,1.338677118,Rejected,Low,A
-0.8694645743,-1.284660896,2.288288921,-0.8275040693,0.7310360661,-2.062511558,-0.6787229112,1.281679864,Rejected,High,C
0.4481856754,0.9971591343,-0.7868806046,-0.6782333603,0.2347610005,2.198856106,2.557640022,1.431630373,Rejected,High,A
1.589520584,1.063803444,-0.143220141,-2.389950949,-1.156435091,0.295706212,0.1887853732,1.936658807,Rejected,Low,D
1.226490988,1.052676264,-1.041051201,-0.8441151858,-1.016568653,0.823195918,0.06606649799,0.2750079122,Rejected,Medium,A
0.313992328,-0.9667641983,2.592373357,-2.461655683,-0.5555264931,-3.296410148,-2.370958233,1.906260971,Rejected,Medium,C
2.806793335,1.519780634,-1.026674956,-2.518598518,-2.857876286,-0.7501631765,-2.503301399,0.3953795026,Accepted,High,D
-0.6104327111,-0.7009629571,1.111985253,-0.1721564758,0.5476641198,-0.8826493119,-0.1282147633,0.5352310882,Rejected,Medium,B
1.384882529,1.513028756,-1.470514344,-1.03194848,-0.8630678441,1.922143542,1.3098567,0.8386593012,Rejected,Medium,D
0.1942930569,0.2119586001,-1.03945738,1.078541816,-0.5009198211,0.1362901121,-0.9318594218,-1.731930513,Accepted,Medium,A
0.4142737751,0.9144772504,-1.813789725,0.9790898979,-0.2871330613,1.836684792,0.8750301397,-1.113482647,Accepted,High,C
0.7096386809,0.4202025452,-0.2717617091,-0.6756172639,-0.681646579,-0.07637799896,-0.4685609494,0.2040115088,Accepted,Low,C
2.060341437,0.8574849315,-0.4261416854,-1.922218705,-2.282184877,-1.325725125,-2.696372359,0.07581213971,Accepted,Low,B
-0.8251574498,-1.097781247,1.891122291,-0.5651161475,0.7228817704,-1.612931088,-0.4093286488,1.03654811,Rejected,High,C
0.735397642,1.034606876,-1.863838869,0.6767956785,-0.6528434882,1.589343772,0.4087538065,-1.114629947,Accepted,High,C
1.526025466,0.8237557028,-0.612133807,-1.286169355,-1.581638105,-0.4245459222,-1.445876869,0.08605170207,Rejected,High,D
1.52887793,1.176653532,-0.5773010287,-1.895724487,-1.114250247,0.7062476823,0.3646659665,1.446958262,Rejected,High,B
1.838039999,-0.08898887529,1.808422536,-3.579728198,-2.142550903,-3.571312915,-3.769023682,1.810071562,Rejected,High,C
0.6097697013,-0.5815366911,1.89746839,-2.221040014,-0.8330874996,-2.747467449,-2.28856559,1.466765142,Rejected,High,A
1.532110959,0.9611933677,-0.7173023221,-1.352180228,-1.461401966,-0.01268996289,-0.9150548272,0.3475538351,Accepted,Medium,D
0.2505344489,-0.002954320016,-0.2794075961,0.2694660364,-0.5196923243,-0.5409466718,-1.170861849,-0.8866149613,Accepted,Medium,A
0.3594198934,0.3061917377,-1.057163363,0.8600976296,-0.643377114,0.1143943487,-0.9978139885,-1.596364868,Accepted,Low,A
0.3777181132,-0.5121710305,1.557447404,-1.696859648,-0.5383596397,-2.128068906,-1.670065023,1.202329253,Rejected,Medium,D
1.242474554,-0.2297429629,1.6231052,-2.740294555,-1.484964494,-2.893890122,-2.864013806,1.494205552,Rejected,Medium,B
0.5450480982,0.09241670251,0.284954809,-0.8801146026,-0.5963000507,-0.718266026,-0.8568507574,0.4123115142,Rejected,High,C
0.04609995492,-0.2027225527,0.5168573876,-0.4654910842,-0.09804496117,-0.6570977025,-0.4712767219,0.3605644311,Rejected,High,C
2.797331545,1.772542221,-1.410957968,-2.347883089,-2.691636549,0.0171093783,-1.717786798,0.4739434965,Accepted,High,D
3.962827181,3.05737111,-3.051481666,-2.643046645,-3.586654789,1.607540043,-1.0965459,0.327603385,Rejected,Low,D
0.538812319,0.4541540672,-0.02496003513,-0.9923551271,-0.2603976661,0.4037461399,0.5654993995,1.049861908,Rejected,Medium,A
0.8633533339,1.036094731,-0.9268667067,-0.7749600387,-0.4226925807,1.494213218,1.269509899,0.8388678958,Rejected,Medium,B
2.233184182,1.998943128,-1.954808397,-1.579715392,-1.77169824,1.752973323,0.4541884783,0.6690460805,Rejected,High,D
-1.338975254,-0.5647588065,0.9062320874,0.3374202432,1.760051489,0.9375275547,2.556122198,1.319564557,Rejected,High,B
-0.2685095051,-0.299474922,-0.5775271142,1.475843055,-0.2334304804,-0.5293477175,-1.43819314,-2.098789655,Accepted,Medium,C
3.433693186,2.454713362,-1.557963975,-3.577427428,-2.864332868,0.9424542975,-0.4746213288,1.984644518,Rejected,High,D
0.1223168818,0.07411907517,-0.7848174879,0.9640156903,-0.45139392,-0.1250007607,-1.059059681,-1.595963225,Accepted,High,B
0.1632069091,0.075393957,-0.6642687164,0.7613610369,-0.4582752841,-0.1812599912,-1.019159721,-1.365635504,Accepted,Low,D
3.424738423,2.844566279,-3.222461267,-1.744311105,-3.104787017,1.944620284,-0.7138268703,-0.2778414279,Rejected,High,B
1.37044637,1.32498813,-1.262579292,-1.032089201,-0.9889285882,1.380701881,0.6883115194,0.6292083835,Rejected,Low,B
1.855846073,1.141839444,-1.125810982,-1.22535133,-1.916223381,-0.1281466121,-1.564783378,-0.2309276739,Accepted,Medium,D
-0.7393602427,0.00234500356,-0.7351442432,1.50403748,0.8151260676,1.328165354,1.337763631,-0.8671393896,Accepted,Low,D
-0.7733531806,-0.2179408878,-0.3004843287,1.233344881,0.7811947536,0.7574443405,0.918468198,-0.6711481292,Accepted,High,C
-0.3457780933,0.2011474177,0.2809541485,-0.5291985965,0.9242066973,1.361442162,2.46604589,1.709887438,Rejected,Medium,C
2.230682353,1.371135563,-1.124124719,-1.806961144,-2.200646461,-0.1218879873,-1.581196362,0.2258166877,Accepted,Low,D
0.2788894033,-0.4598811843,1.333767078,-1.393749215,-0.4193654121,-1.803912507,-1.397832147,0.9976585083,Rejected,Medium,D
1.365275223,0.5887081778,-0.02557691058,-1.683006587,-1.368839622,-0.7719939036,-1.340363493,0.6947239699,Accepted,Low,C
0.7360362955,0.1113759797,0.3656183729,-1.139172528,-0.8313291732,-1.016014688,-1.250191195,0.4652811536,Rejected,High,D
0.6997039094,0.4524236173,-0.4664305454,-0.4349740765,-0.7132611975,0.01525420304,-0.5359674625,-0.1002702469,Rejected,Low,B
-1.987732973,-0.3992353707,0.04981924472,1.70945369,2.590236313,2.593155983,4.268552132,0.6857071851,Rejected,Medium,D
0.5651207206,-0.06848263444,0.6505737155,-1.174523272,-0.6688118624,-1.214775547,-1.238965491,0.6163959316,Rejected,Low,A
0.6926552622,0.6673529698,-1.195641935,0.3002869007,-0.7567307789,0.6018034878,-0.4092733082,-0.9273617755,Accepted,Low,D
-0.6156779021,-0.6170611467,-0.1918008003,1.612095287,0.07043643647,-0.8107550518,-1.433701583,-2.046149441,Accepted,High,A
3.102308724,1.317508507,-0.2664515712,-3.4866282,-3.231398779,-1.852060598,-3.425809053,1.042724287,Accepted,Medium,A
0.3482811396,0.2109914171,-0.1911637185,-0.254282125,-0.354707929,-0.03140885537,-0.283312107,-0.0107217993,Rejected,Medium,D
0.4119412196,0.2472105767,-0.6627490459,0.3438094328,-0.6214295698,-0.1140458015,-0.9307480264,-0.9899860902,Accepted,Low,C
-0.9344012394,-0.8774611568,-0.07940695274,2.04280166,0.2795846223,-1.007649518,-1.596241918,-2.420510657,Accepted,Medium,B
-0.8413386697,-0.2026256206,0.4465308186,0.1522023467,1.24664462,1.057386504,2.206602349,1.111487156,Rejected,Low,D
0.2185780669,0.1403133652,-0.1353938061,-0.1494106719,-0.2194314008,0.003142798137,-0.1587516841,-0.01215287154,Rejected,Low,D
1.460660742,0.8644964872,-0.6292409552,-1.287433691,-1.435397729,-0.1696353422,-1.059948912,0.2633995946,Accepted,Low,C
-0.09171323234,-0.1698940252,-0.6172670304,1.227202127,-0.3583541768,-0.4641656775,-1.392475046,-1.895165136,Accepted,High,A
-0.04104605013,0.02352179391,-1.136046974,1.654083035,-0.4233141229,-0.02532889288,-1.272723195,-2.392780304,Accepted,Medium,B
2.056328132,2.179346881,-2.435449168,-1.056341273,-1.483167347,2.598522732,1.270113567,0.4410454566,Rejected,Medium,C
0.1245697398,-0.8155864067,2.077051707,-1.833982027,-0.3010570558,-2.525589274,-1.708986509,1.507606812,Rejected,Medium,D
-1.384341467,-0.1455386802,-0.8545270728,2.286603015,1.570182247,2.089292126,2.449444279,-1.012230655,Rejected,Low,C
2.433419094,1.365405848,-0.2098576126,-3.257370644,-2.106161178,-0.3891420269,-1.020597661,2.026232273,Rejected,Medium,C
-1.762294089,-0.8902126438,0.788689991,1.268898959,1.942680671,0.6989981634,2.085952949,0.3047518062,Rejected,Low,C
1.215073365,0.1473964988,0.7088054398,-1.977497706,-1.371577836,-1.777403163,-2.106347623,0.8686241134,Rejected,Medium,A
1.079054665,1.805747836,-1.81387472,-0.812474593,-0.1668433706,3.40014691,3.276365834,1.456450533,Rejected,Medium,C
-0.1920959041,0.9065663893,-1.530253563,0.9270560344,0.772372103,3.035282272,3.108085512,0.1061989407,Rejected,Low,A
0.5744368652,1.12523009,-1.495830825,0.08702807494,-0.1184779434,2.251140767,1.858781608,0.196658395,Rejected,High,B
0.5666251959,-0.2069907041,0.9779292009,-1.437331815,-0.7010167863,-1.609515371,-1.5017687,0.8361876838,Rejected,Medium,C
0.2502155472,0.3053583533,-1.205796657,1.142891336,-0.5427465222,0.3004219279,-0.8597069847,-1.817602954,Accepted,Low,D
-0.2778724116,-0.8850523176,1.852340733,-1.161195615,0.1311218844,-2.001461957,-1.101632671,1.166939601,Rejected,High,C
1.227766942,0.7974849865,-0.7257693929,-0.904976258,-1.204674064,0.05308928545,-0.7983559078,0.04286075678,Accepted,Medium,B
-1.10499275,-0.7360278407,1.836631412,-0.8936103373,1.5995361,0.08164467668,2.20908337,2.520353846,Rejected,High,D
0.3091425837,0.6744588956,-0.7385941122,-0.1593398791,0.05550131551,1.442812542,1.435263408,0.5043550112,Rejected,Low,A
1.558152338,1.659607488,-1.576165065,-1.20862418,-0.9905767526,2.03817624,1.363847562,0.9616229652,Rejected,Low,B
-0.8016571925,-0.6916903887,0.9427948904,0.1724282907,0.7792191106,-0.5080424859,0.2893191464,0.3890181246,Rejected,Medium,B
1.88166055,2.151240237,-2.643846372,-0.6048392803,-1.343445324,2.81493468,1.395731052,0.05466150016,Rejected,High,A
1.129958632,1.493881527,-1.930386888,-0.1789475096,-0.7018029115,2.283341958,1.394858279,0.008997167223,Rejected,High,B
1.093660844,0.81487946,-0.9547592503,-0.518560167,-1.078461035,0.3331712843,-0.5983590384,-0.2647669434,Accepted,Medium,D
0.01109214893,-0.908471511,2.150015977,-1.72871948,-0.211810681,-2.591010027,-1.723668818,1.446788836,Rejected,Medium,D
1.359538474,1.31398871,-1.822300182,-0.1868997791,-1.241126129,1.277731171,-0.08131815505,-0.6415601132,Accepted,High,B
0.4424547148,0.3411869968,-1.073975378,0.7814078533,-0.7346225839,0.06242458693,-1.103800476,-1.590911706,Accepted,Medium,C
0.7887453507,0.4861588544,-0.5649633184,-0.3952164823,-0.8526691106,-0.06541538202,-0.7763160798,-0.2868548599,Accepted,Low,C
1.720027546,0.8207901296,-0.4016203388,-1.702966047,-1.790533721,-0.7777774955,-1.785144677,0.3441007186,Accepted,Low,D
2.017175408,1.181510615,-0.9649867677,-1.617540605,-2.041979167,-0.2891285006,-1.654261403,0.1056959096,Accepted,Medium,D
0.07071398537,0.2724571516,-1.328828665,1.479469425,-0.3628439171,0.5244319815,-0.6289330281,-2.027134279,Accepted,High,A
2.86348608,2.657592257,-2.556707245,-2.100982057,-2.172551433,2.542450873,0.9898450381,1.090947226,Rejected,Medium,D
0.2870418791,0.6271124735,-0.4554112582,-0.4874551746,0.1575778909,1.379060192,1.645086466,0.9826018286,Rejected,Low,B
-0.4567366369,-0.08926335876,0.6229522849,-0.5086198559,0.8768620834,0.700930069,1.810916338,1.523273677,Rejected,Low,A
-0.6883209128,-0.4451228851,1.160529213,-0.6018833998,1.021140933,0.09629171389,1.465216617,1.655203467,Rejected,Low,A
0.6719208951,-0.1475843453,0.9320191892,-1.524737245,-0.8085054922,-1.631166248,-1.593548041,0.8433359348,Rejected,Medium,C
-0.1081308035,-0.119881761,-0.7770456764,1.392326256,-0.3410366279,-0.2973770895,-1.303603648,-2.050555469,Accepted,Low,A
-3.184777047,-1.972953379,1.899038753,2.172394782,3.255987063,0.1715210848,2.573585553,0.2741082931,Rejected,Low,D
2.53522062,2.123678411,-1.808025112,-2.16710084,-2.012208883,1.588773871,0.3338553736,1.140886638,Rejected,Low,A
-0.4562543226,-0.5800402697,1.466864178,-0.9732083138,0.6263548288,-0.7385382923,0.4723094947,1.605909097,Rejected,High,B
3.527421134,2.006749129,-1.249582815,-3.377630284,-3.448057695,-0.6262030396,-2.605439365,0.9399579706,Accepted,High,B
0.5391297643,0.3040233563,-0.5777245196,0.05562589356,-0.7065995185,-0.16576753,-0.9288468775,-0.724163688,Accepted,Low,D
-0.03087109072,0.08589388423,-1.026080902,1.388377751,-0.3084314169,0.1722225735,-0.844114543,-1.931814825,Accepted,High,C
2.52991395,1.231956269,-0.7493732108,-2.310926902,-2.673967121,-1.09008557,-2.713783686,0.2441606628,Accepted,Medium,A
0.448644785,0.3994255754,-1.300488825,1.018390455,-0.7721375901,0.2010163584,-1.133439743,-1.887467189,Accepted,Medium,C
-0.4629852516,-0.1579984782,0.727045563,-0.5493301131,0.8451539898,0.5093667732,1.624311047,1.510017622,Rejected,Low,A
-0.4173393908,-1.373388656,2.875246769,-1.811189903,0.1823738112,-3.132582491,-1.751579753,1.79856443,Rejected,High,C
0.6699531447,0.3984451988,-0.2486893978,-0.652139942,-0.6376897745,-0.06527394021,-0.4230771734,0.2164231538,Accepted,High,C
0.2488988573,0.1758338202,-0.9293045421,0.9421980718,-0.5821324478,-0.06812818779,-1.136581133,-1.67502521,Accepted,Low,D
0.1979916656,-0.6977533787,1.816971968,-1.680745367,-0.3811516862,-2.332081161,-1.694083042,1.285157016,Rejected,Medium,B
1.950859395,1.071931489,-0.6794975339,-1.825214257,-1.950671129,-0.465966314,-1.615914135,0.4073513619,Accepted,Low,B
0.9430272237,0.512929209,-0.3907230813,-0.7826558323,-0.9780510508,-0.2519026717,-0.8906564455,0.0397017109,Rejected,Low,C
1.805209742,2.176424377,-2.482601783,-0.8368998688,-1.11888324,3.069887499,1.976612207,0.5823168324,Rejected,Low,A
0.3006763368,-0.8819382349,2.354991311,-2.239357132,-0.533382208,-3.036426755,-2.22064538,1.702447428,Rejected,Low,D
1.696649372,1.336761259,-1.680794817,-0.6260091262,-1.670185171,0.7177784444,-0.8304809013,-0.5889807587,Rejected,Medium,B
1.267401286,0.08540704723,0.8989337807,-2.189094227,-1.446252349,-2.047565068,-2.326953519,1.010998919,Rejected,High,B
0.5308721559,0.4342199736,-1.053556271,0.5533843934,-0.7422762917,0.1918781278,-0.8852451296,-1.296770568,Accepted,Medium,C
0.6449270322,0.3479097053,-0.855329939,0.33247839,-0.9404363702,-0.2749381092,-1.409975105,-1.288153962,Accepted,Medium,C
-1.019444352,0.05923860843,-0.7673445325,1.623956932,1.308434547,2.049891834,2.455216294,-0.4450351046,Rejected,Medium,B
-1.293388058,-0.1979398128,-0.03400868115,1.112247854,1.7350706,1.874919413,2.999314198,0.5242407972,Rejected,Medium,B
-0.3224461336,-0.3699153772,-0.4090041968,1.370913467,-0.1640260268,-0.623424058,-1.398285455,-1.92659985,Accepted,High,B
0.07242415214,0.02019760409,-0.7673127737,1.052330026,-0.4356958437,-0.1980014271,-1.150728915,-1.702735373,Accepted,High,D
5.10023005,4.022294903,-3.894971683,-3.587013228,-4.488434953,2.354140902,-0.9289378514,0.8120231329,Rejected,Medium,C
1.276369124,0.3295414595,0.3813954423,-1.819874217,-1.38043378,-1.364939991,-1.820518277,0.7436399208,Accepted,Low,D
0.5212314172,0.8169667483,-1.421270769,0.4948046217,-0.4002706261,1.378647927,0.5759974357,-0.707384764,Accepted,Medium,C
1.93224069,1.420724259,-1.458746935,-1.221002259,-1.826027942,0.5640709965,-0.8474983572,-0.03091771833,Accepted,Low,C
1.325988465,1.180687454,-1.848385218,0.08115427958,-1.37319019,0.911671505,-0.6810963805,-1.151127602,Accepted,High,C
1.254567338,0.9333889063,-1.201244433,-0.4370760679,-1.287196342,0.360920412,-0.8350895934,-0.5439628039,Accepted,Medium,B
2.18281408,1.25910228,-1.097557417,-1.641437498,-2.259042769,-0.3835947044,-1.959009546,-0.07477206651,Rejected,High,C
-0.4124582755,0.1876170665,-0.2612886309,0.3266735294,0.7632127975,1.361570323,1.881246727,0.5256458455,Rejected,Medium,B
0.9112513922,0.182734111,0.3476026673,-1.326921812,-1.019131242,-1.130872451,-1.462983622,0.5064594628,Rejected,High,A
0.01955637996,0.6465229771,-0.7278734796,0.03693207499,0.4734953518,1.918009717,2.213619631,0.7221338567,Rejected,Medium,D
0.5594676134,0.3331498937,-0.5316274893,-0.06977901213,-0.6795222475,-0.1046526085,-0.7843972321,-0.5364835263,Accepted,Medium,D
-0.9060083738,-0.6688342432,-0.508120401,2.326408727,0.3098473046,-0.4624554391,-1.210078249,-2.640092429,Accepted,Medium,B
1.073275653,0.8834862996,-1.513526523,0.2051285701,-1.212670678,0.5038633149,-0.937193683,-1.233521779,Accepted,High,D
-0.4217256851,-0.2214260518,-0.9396424892,1.973035134,-0.0598352078,-0.03890655488,-1.051813283,-2.461126274,Accepted,High,D
0.5522191715,0.6122425087,-1.044585372,0.246967547,-0.541296505,0.7222457278,-0.04557287715,-0.6496686805,Accepted,Low,B
0.9808632706,1.007021364,-1.877939986,0.5986685621,-1.075671844,1.021478596,-0.5152624753,-1.497247059,Accepted,High,B
1.255271755,1.105257792,-0.9199417813,-1.121518413,-0.9381219029,0.9549724197,0.4022850652,0.7059959292,Rejected,Medium,B
0.3254771266,0.8434324429,-1.121726428,0.1269219798,0.07399452918,1.891629575,1.720824915,0.2536573923,Rejected,High,A
-0.7726441021,-0.5727530959,-0.6016393216,2.234739712,0.1845211641,-0.4287227678,-1.268929819,-2.633541942,Accepted,Medium,C
0.2446446899,0.5946026007,-1.313141834,0.8473253648,-0.2092840529,1.221034198,0.4672465825,-0.9955893453,Accepted,Low,D
0.01944112003,-0.5784002232,1.379264885,-1.123081776,-0.1493178292,-1.672042691,-1.122160483,0.9315725999,Rejected,Medium,A
0.4518697931,0.2269360755,-0.5219853654,0.1460416802,-0.6454554333,-0.2342754846,-0.9690738608,-0.7923881813,Accepted,Medium,C
3.185415295,2.940932532,-3.257255536,-1.70649886,-2.624888959,2.713171424,0.4711636711,0.2407700056,Rejected,Medium,A
0.3244670558,-0.9103471584,2.441952938,-2.335966624,-0.5673872417,-3.159895269,-2.321380749,1.767509699,Rejected,Low,C
0.8666940565,-0.6615673635,2.33817168,-2.890590425,-1.13432484,-3.433400649,-2.903692824,1.890286935,Rejected,High,C
2.363842009,1.926865104,-1.460694128,-2.266982753,-1.842472093,1.346495245,0.3447569914,1.369051971,Rejected,Medium,D
1.019370729,0.4208742191,-0.1200493874,-1.078961309,-1.09214186,-0.652298088,-1.229601973,0.226634321,Accepted,Low,A
-0.6874911098,-0.4526871969,0.451618262,0.4500478969,0.6872304227,-0.04219624486,0.4766969061,0.05396993147,Rejected,Low,D
1.161083081,0.7567398294,-0.858895662,-0.6066302358,-1.214505558,0.03102197839,-0.9728102193,-0.3329155874,Accepted,Medium,C
1.817234442,1.220393832,-1.315603163,-1.048337243,-1.841270305,0.168481358,-1.303345061,-0.3261792288,Accepted,Low,C
0.8963591332,-0.5732498452,2.141133543,-2.75793868,-1.155968222,-3.239382317,-2.816120894,1.744801445,Rejected,Medium,D
-0.8669975877,-0.5369896504,0.5262943691,0.5775471388,0.8907691281,0.04852929563,0.7136259441,0.09569356859,Rejected,Medium,D
2.978216919,2.444003049,-3.022613064,-1.146712989,-2.838663404,1.560954038,-1.064465363,-0.8386019315,Rejected,Medium,A
0.1876811594,-0.9342177549,2.359136745,-2.09743254,-0.4237624138,-2.983605632,-2.124863297,1.636486771,Rejected,High,B
1.627122923,1.856092902,-1.792591235,-1.240969105,-0.942265864,2.499303584,1.846154852,1.12731016,Rejected,Low,A
2.320442016,1.791843479,-1.476623753,-2.005407632,-1.956854683,0.995686702,-0.219323508,0.8858063359,Rejected,High,D
0.3161245551,0.121996634,0.2342400259,-0.7195957561,-0.2260731768,-0.1864693146,-0.06114435612,0.6414980414,Rejected,Low,A
3.440029409,1.956270906,-1.204217041,-3.313894776,-3.357054156,-0.6108385365,-2.525448231,0.945860553,Accepted,Low,D
0.3687229435,0.3432757577,-1.174101076,0.96782536,-0.6631503094,0.1965575396,-0.9969301424,-1.730114827,Accepted,Medium,A
1.433282302,1.346545935,-1.761456382,-0.3703316197,-1.285743631,1.248350979,-0.06669918609,-0.463214279,Accepted,Low,C
-1.115653138,0.2177186488,-0.6893884508,1.315293136,1.697934396,2.75714998,3.656077287,0.4039679542,Rejected,Medium,D
1.055710321,0.7603893673,-1.266660511,0.04719954819,-1.232039433,0.1827926658,-1.170648168,-1.116641129,Accepted,Medium,D
-0.5010067867,-0.6770630153,1.184551099,-0.3798261963,0.4418497344,-1.007280624,-0.2528472071,0.6715699554,Rejected,Low,C
-2.46611478,-2.101803422,2.82868404,0.594478732,2.398100365,-1.49086527,0.9250087102,1.132725526,Rejected,Low,A
3.086474165,2.844393486,-3.127061515,-1.687897977,-2.536849046,2.616873588,0.4692534353,0.2787522389,Rejected,Medium,D
0.08479719699,0.11166274,-1.112269634,1.407145655,-0.4938138129,0.01621968881,-1.191132811,-2.147256901,Accepted,Low,D
0.458608614,0.6480316297,-0.4122047443,-0.6833665031,-0.06185110053,1.119399223,1.272158275,0.9794540203,Rejected,High,A
-0.003483932168,-0.7254975645,1.700392787,-1.349031762,-0.1575613521,-2.04779935,-1.360149115,1.131191187,Rejected,Medium,A
1.005987244,0.6400421331,-0.817159612,-0.3938293519,-1.105689158,-0.0347504656,-1.018906519,-0.5073128059,Accepted,Medium,B
1.959073021,1.824778386,-2.170945733,-0.8287457974,-1.669953804,1.693472574,0.1462530748,-0.1653955964,Rejected,Medium,D
1.114896049,1.399053324,-2.092759456,0.2177167173,-0.8749045337,1.982965846,0.748385887,-0.6815690559,Accepted,Medium,B
1.523082615,1.049026471,-0.3059458505,-2.089274733,-1.146576828,0.3516688174,0.1044419023,1.589631882,Rejected,Low,C
-0.3868635517,-1.243929024,2.602934404,-1.633438355,0.1783478232,-2.820267106,-1.560505342,1.635234711,Rejected,Medium,A
1.065883326,0.9845339557,-1.598922271,0.1753262537,-1.109539351,0.8284583201,-0.5206563523,-1.047047449,Accepted,Low,B
0.6400267778,0.4129271372,-0.5525379223,-0.2116715966,-0.7109349965,-0.008963672273,-0.6631586567,-0.3743349716,Accepted,Medium,C
0.6002212993,1.060410008,-0.8633019774,-0.7540270126,0.04584123363,2.093805338,2.298409416,1.337352019,Rejected,Low,A
